,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__decision_function_shape,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
138,0.19239625930786133,0.0053003562624784825,0.06427841186523438,0.0012255641646174021,1,ovo,5,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
150,0.19589834213256835,0.004616047115237512,0.06518020629882812,0.0013850790032233756,1,ovo,10,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
142,0.19656023979187012,0.007063780710771221,0.06515316963195801,0.0011276552310825578,1,ovo,5,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
154,0.19443683624267577,0.0055659087132028376,0.06510438919067382,0.0017864238049974121,1,ovo,20,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
174,0.19384803771972656,0.004090549340647656,0.06456484794616699,0.001388752876290337,1,ovr,5,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
158,0.1960594654083252,0.004673115483242302,0.06509280204772949,0.0015460895985939787,1,ovo,20,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
130,0.19541916847229004,0.006282590197634299,0.06502599716186523,0.0016167384292265256,1,ovo,3,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
170,0.19180126190185548,0.004517118579037874,0.06433358192443847,0.0012115265243224165,1,ovr,5,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
190,0.19375572204589844,0.004778515746191247,0.06480460166931153,0.002063658756513381,1,ovr,20,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
186,0.19363164901733398,0.003107269810855606,0.06479620933532715,0.001460898282383932,1,ovr,20,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 20, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
162,0.19620800018310547,0.003125995415837089,0.06535663604736328,0.001010597513685668,1,ovr,3,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
182,0.19456400871276855,0.004842276868062134,0.06499109268188477,0.0014356682226598476,1,ovr,10,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
166,0.19630756378173828,0.00634537475805558,0.06517720222473145,0.001311543173753654,1,ovr,3,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
134,0.2064178466796875,0.016300575830434365,0.07098698616027832,0.011459937159798128,1,ovo,3,scale,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
178,0.1943082332611084,0.004584527820069227,0.06500697135925293,0.0011372907501474173,1,ovr,10,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
146,0.19554548263549804,0.0032826972430532,0.06512031555175782,0.0015292758873721192,1,ovo,10,auto,rbf,"{'svc__C': 1, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.6595744680851063,0.5957446808510639,0.5416666666666666,0.6823529411764706,0.7872340425531915,0.6533145598664997,0.0831821914942051,41
95,0.17601661682128905,0.0033760703560454324,0.04014554023742676,0.0009969457943690852,0.5,ovo,20,scale,sigmoid,"{'svc__C': 0.5, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.6666666666666666,0.6262626262626263,0.5436893203883495,0.6516853932584269,0.7326732673267328,0.6441954547805604,0.06133913472507893,57
103,0.17540693283081055,0.003333318034800019,0.04037222862243652,0.0012256573710506984,0.5,ovr,3,scale,sigmoid,"{'svc__C': 0.5, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.6666666666666666,0.6262626262626263,0.5436893203883495,0.6516853932584269,0.7326732673267328,0.6441954547805604,0.06133913472507893,57
79,0.17531766891479492,0.0023742312165233393,0.040099143981933594,0.0009480144515837479,0.5,ovo,5,scale,sigmoid,"{'svc__C': 0.5, 'svc__decision_function_shape': 'ovo', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.6666666666666666,0.6262626262626263,0.5436893203883495,0.6516853932584269,0.7326732673267328,0.6441954547805604,0.06133913472507893,57
